customer_index,predicted_probability,risk_band,decision_at_0_30,actual_default
26418,0.13831878,10–20%,0,0
2471,0.83431214,80–90%,1,1
28484,0.22354813,20–30%,0,0
580,0.3372476,30–40%,1,1
6951,0.4246823,40–50%,1,1
20604,0.09479392,0–10%,0,0
26455,0.06859237,0–10%,0,0
2833,0.110631794,10–20%,0,0
15705,0.1199219,10–20%,0,0
2565,0.10426711,10–20%,0,0
28945,0.13056827,10–20%,0,0
29145,0.06684496,0–10%,0,1
9103,0.080927186,0–10%,0,0
25676,0.32475162,30–40%,1,0
12239,0.077120036,0–10%,0,1
8343,0.13675441,10–20%,0,0
26403,0.079565726,0–10%,0,0
23544,0.08975406,0–10%,0,0
20721,0.90277445,90–100%,1,1
16712,0.23474534,20–30%,0,0
7716,0.11631412,10–20%,0,0
20762,0.05813863,0–10%,0,0
23789,0.5294891,50–60%,1,0
2702,0.12959667,10–20%,0,0
17694,0.11420145,10–20%,0,0
5286,0.059717514,0–10%,0,1
4462,0.102503195,10–20%,0,0
4594,0.2177001,20–30%,0,1
856,0.3758586,30–40%,1,1
15399,0.19064088,10–20%,0,0
8753,0.06691754,0–10%,0,0
23163,0.09096873,0–10%,0,0
26253,0.14875695,10–20%,0,0
13973,0.4896817,40–50%,1,0
14424,0.1340092,10–20%,0,0
24909,0.05738127,0–10%,0,0
9276,0.055799935,0–10%,0,0
27257,0.10026159,10–20%,0,0
26396,0.10176972,10–20%,0,0
12819,0.76751417,70–80%,1,0
21052,0.8505971,80–90%,1,1
20962,0.31445146,30–40%,1,1
15520,0.05334806,0–10%,0,0
24674,0.78283364,70–80%,1,1
25510,0.7341054,70–80%,1,1
29596,0.070586935,0–10%,0,0
29468,0.22285746,20–30%,0,0
26810,0.1380364,10–20%,0,0
12004,0.22703551,20–30%,0,0
9236,0.16865475,10–20%,0,0
29391,0.36975405,30–40%,1,1
22081,0.2379451,20–30%,0,0
13002,0.08154261,0–10%,0,0
29390,0.0885734,0–10%,0,0
1274,0.12896228,10–20%,0,0
23029,0.14015071,10–20%,0,0
15886,0.32993585,30–40%,1,0
26492,0.11888738,10–20%,0,1
19428,0.30196285,30–40%,1,0
18005,0.8143902,80–90%,1,1
16586,0.07382072,0–10%,0,0
10449,0.23709245,20–30%,0,0
26392,0.051642638,0–10%,0,0
12889,0.05701419,0–10%,0,0
21414,0.09700779,0–10%,0,0
27728,0.09770005,0–10%,0,0
26731,0.13267848,10–20%,0,0
10045,0.12985206,10–20%,0,0
23273,0.09564283,0–10%,0,0
16734,0.18219884,10–20%,0,0
8755,0.39969444,30–40%,1,1
17404,0.10263427,10–20%,0,0
21410,0.49575418,40–50%,1,0
7007,0.046299815,0–10%,0,0
19537,0.15791342,10–20%,0,0
27183,0.06040115,0–10%,0,0
3309,0.12046262,10–20%,0,0
6875,0.6591552,60–70%,1,1
28634,0.097190514,0–10%,0,0
10686,0.32505158,30–40%,1,0
28494,0.13769126,10–20%,0,0
2631,0.102031335,10–20%,0,0
24707,0.07715658,0–10%,0,0
22712,0.17987317,10–20%,0,0
16240,0.11556976,10–20%,0,0
14304,0.14627573,10–20%,0,0
11874,0.6781731,60–70%,1,0
17269,0.098083735,0–10%,0,0
18541,0.03206144,0–10%,0,0
13696,0.82935107,80–90%,1,0
4785,0.11710053,10–20%,0,0
20143,0.0137552265,0–10%,0,0
25559,0.048317604,0–10%,0,0
17519,0.4658406,40–50%,1,0
25730,0.25454083,20–30%,0,0
23889,0.2673349,20–30%,0,0
5404,0.35958767,30–40%,1,1
2634,0.24937317,20–30%,0,1
17701,0.16282165,10–20%,0,0
16945,0.73557144,70–80%,1,0
25879,0.061294284,0–10%,0,0
15527,0.10581095,10–20%,0,0
4730,0.050114654,0–10%,0,0
9995,0.26390928,20–30%,0,0
3240,0.19597857,10–20%,0,0
11693,0.14097348,10–20%,0,0
21116,0.3315002,30–40%,1,0
17417,0.14298105,10–20%,0,0
13941,0.17473353,10–20%,0,1
26462,0.22159621,20–30%,0,0
23272,0.28261346,20–30%,0,0
24860,0.20039748,20–30%,0,0
19976,0.14722022,10–20%,0,0
22759,0.86061966,80–90%,1,1
2306,0.2803487,20–30%,0,0
5573,0.0745427,0–10%,0,0
29007,0.10044263,10–20%,0,0
10782,0.22445978,20–30%,0,0
2030,0.10406214,10–20%,0,0
29363,0.055085883,0–10%,0,0
23504,0.06260378,0–10%,0,0
13092,0.6741078,60–70%,1,1
2835,0.75810426,70–80%,1,1
13234,0.12225728,10–20%,0,1
14240,0.035378594,0–10%,0,0
13176,0.15154949,10–20%,0,0
17121,0.8140352,80–90%,1,1
15659,0.1356439,10–20%,0,0
999,0.769291,70–80%,1,0
29248,0.28972873,20–30%,0,1
10289,0.13286436,10–20%,0,0
1743,0.113955386,10–20%,0,0
21700,0.073717624,0–10%,0,0
29041,0.075177565,0–10%,0,1
13809,0.29409218,20–30%,0,0
6025,0.28681672,20–30%,0,1
2425,0.42348287,40–50%,1,0
14914,0.5356746,50–60%,1,1
21881,0.2219691,20–30%,0,0
12056,0.13825226,10–20%,0,0
28677,0.022952752,0–10%,0,0
13574,0.1200987,10–20%,0,0
10186,0.698663,60–70%,1,1
26000,0.16551943,10–20%,0,0
12025,0.10586144,10–20%,0,0
5626,0.44624963,40–50%,1,1
19899,0.7051179,70–80%,1,1
26851,0.36975875,30–40%,1,0
19101,0.7021733,70–80%,1,1
4262,0.54475534,50–60%,1,1
28765,0.08247768,0–10%,0,0
19655,0.08365163,0–10%,0,0
25264,0.10310309,10–20%,0,0
13732,0.17538977,10–20%,0,0
8409,0.08092622,0–10%,0,0
10313,0.115185335,10–20%,0,0
20176,0.2716957,20–30%,0,0
11725,0.106452554,10–20%,0,1
18362,0.112415016,10–20%,0,1
21587,0.18738058,10–20%,0,0
818,0.14443995,10–20%,0,0
2710,0.06294158,0–10%,0,0
8388,0.2349034,20–30%,0,1
16866,0.15914334,10–20%,0,0
4255,0.14349177,10–20%,0,0
14793,0.707236,70–80%,1,1
14331,0.03824971,0–10%,0,0
25939,0.12023647,10–20%,0,0
16523,0.19807218,10–20%,0,0
7505,0.26941472,20–30%,0,1
14704,0.1190887,10–20%,0,0
5359,0.08220069,0–10%,0,0
22801,0.108256444,10–20%,0,0
15449,0.045852244,0–10%,0,0
17137,0.39357847,30–40%,1,1
22090,0.32250714,30–40%,1,1
5147,0.5893417,50–60%,1,1
28622,0.106749706,10–20%,0,0
15877,0.2591592,20–30%,0,1
15541,0.12540548,10–20%,0,0
7174,0.7933245,70–80%,1,0
12386,0.36752126,30–40%,1,1
21426,0.11744343,10–20%,0,0
25093,0.078584045,0–10%,0,0
6069,0.05886133,0–10%,0,0
10194,0.63352245,60–70%,1,1
16808,0.11219508,10–20%,0,0
10926,0.13326438,10–20%,0,0
2688,0.13272361,10–20%,0,1
20984,0.023536863,0–10%,0,0
1417,0.42421335,40–50%,1,0
3916,0.62844723,60–70%,1,1
19727,0.11278324,10–20%,0,1
7489,0.13664041,10–20%,0,0
5738,0.63667786,60–70%,1,1
21920,0.10549064,10–20%,0,1
14223,0.19963771,10–20%,0,0
6808,0.07562406,0–10%,0,0
13534,0.13833454,10–20%,0,0
2175,0.118599616,10–20%,0,0
18388,0.079793565,0–10%,0,0
20003,0.04450662,0–10%,0,0
5978,0.14555568,10–20%,0,0
7678,0.089781836,0–10%,0,0
25905,0.18496703,10–20%,0,0
3347,0.12852524,10–20%,0,0
11348,0.07388776,0–10%,0,0
18194,0.11398152,10–20%,0,0
24771,0.26857042,20–30%,0,0
26752,0.089708,0–10%,0,0
8116,0.18302228,10–20%,0,0
5313,0.40817025,40–50%,1,0
29635,0.16746262,10–20%,0,0
23442,0.1586244,10–20%,0,0
19331,0.16516192,10–20%,0,0
21984,0.23505026,20–30%,0,0
4992,0.81956947,80–90%,1,1
16564,0.062672205,0–10%,0,0
25263,0.18048148,10–20%,0,0
26095,0.11370791,10–20%,0,0
10138,0.29167736,20–30%,0,1
11029,0.15621527,10–20%,0,0
3006,0.10975129,10–20%,0,0
2368,0.055562474,0–10%,0,0
19306,0.07367482,0–10%,0,0
12822,0.55447733,50–60%,1,0
11781,0.07119661,0–10%,0,0
23038,0.039709166,0–10%,0,0
29664,0.15252191,10–20%,0,0
9319,0.0573828,0–10%,0,0
24355,0.22217086,20–30%,0,0
2859,0.2767773,20–30%,0,0
4501,0.14918445,10–20%,0,1
26427,0.07742437,0–10%,0,0
6023,0.14560702,10–20%,0,0
29315,0.08401534,0–10%,0,0
5740,0.08522249,0–10%,0,0
20992,0.75862926,70–80%,1,1
3121,0.08245706,0–10%,0,0
9273,0.02790644,0–10%,0,0
26082,0.65158945,60–70%,1,0
23694,0.29814678,20–30%,0,0
5285,0.15181664,10–20%,0,0
14176,0.5865186,50–60%,1,1
25860,0.039040223,0–10%,0,0
18585,0.03931465,0–10%,0,0
4304,0.13034251,10–20%,0,0
7039,0.1999888,10–20%,0,0
7259,0.17779197,10–20%,0,0
16446,0.27222994,20–30%,0,1
9808,0.16079007,10–20%,0,0
5777,0.07970578,0–10%,0,0
12621,0.07232083,0–10%,0,0
20278,0.19622228,10–20%,0,1
20922,0.06469048,0–10%,0,1
6414,0.3118641,30–40%,1,0
12828,0.6344609,60–70%,1,0
28704,0.18535373,10–20%,0,0
19238,0.06678502,0–10%,0,0
3128,0.29688337,20–30%,0,0
19738,0.1411298,10–20%,0,0
6751,0.15979397,10–20%,0,1
28902,0.1910033,10–20%,0,0
6319,0.16409054,10–20%,0,0
26762,0.16690005,10–20%,0,0
22439,0.07155651,0–10%,0,0
3886,0.088266894,0–10%,0,0
18606,0.3019476,30–40%,1,1
777,0.20453155,20–30%,0,0
2665,0.18470982,10–20%,0,0
3685,0.06715976,0–10%,0,0
1350,0.3302939,30–40%,1,0
15513,0.058986906,0–10%,0,1
18915,0.16655163,10–20%,0,0
7268,0.73977005,70–80%,1,0
7154,0.7875304,70–80%,1,1
6789,0.15403268,10–20%,0,0
14959,0.24666323,20–30%,0,0
29576,0.5128713,50–60%,1,1
9324,0.07138297,0–10%,0,0
23499,0.09056904,0–10%,0,0
21337,0.08089282,0–10%,0,0
20072,0.057510346,0–10%,0,0
10282,0.09723932,0–10%,0,0
16964,0.11704595,10–20%,0,0
15861,0.73356014,70–80%,1,1
27058,0.13626438,10–20%,0,0
4671,0.08532621,0–10%,0,0
9267,0.112912335,10–20%,0,0
23125,0.14257233,10–20%,0,1
508,0.16440484,10–20%,0,0
25423,0.056021664,0–10%,0,0
4286,0.1275471,10–20%,0,0
25979,0.09068385,0–10%,0,0
11670,0.14585559,10–20%,0,0
10095,0.43320543,40–50%,1,0
11993,0.76650405,70–80%,1,0
4765,0.011882215,0–10%,0,0
9117,0.036617495,0–10%,0,0
12262,0.3585935,30–40%,1,0
13326,0.14950512,10–20%,0,1
4562,0.0755501,0–10%,0,0
20767,0.0837009,0–10%,0,1
27696,0.45865083,40–50%,1,1
24040,0.13362372,10–20%,0,0
22382,0.091194056,0–10%,0,0
16459,0.6905072,60–70%,1,1
4766,0.059318192,0–10%,0,0
26880,0.83724844,80–90%,1,0
28207,0.21690486,20–30%,0,0
24749,0.21666597,20–30%,0,0
22092,0.07624066,0–10%,0,0
14965,0.15465695,10–20%,0,0
12377,0.12025803,10–20%,0,0
28993,0.023632614,0–10%,0,1
10717,0.14271845,10–20%,0,0
18518,0.76918906,70–80%,1,1
24016,0.121746086,10–20%,0,0
4265,0.05580315,0–10%,0,0
15223,0.097093694,0–10%,0,1
24420,0.16918957,10–20%,0,0
24700,0.047259107,0–10%,0,0
29838,0.08548803,0–10%,0,1
16594,0.43045858,40–50%,1,1
23759,0.29604977,20–30%,0,1
29718,0.11764186,10–20%,0,0
8902,0.09370195,0–10%,0,0
22626,0.071187764,0–10%,0,0
24728,0.08762672,0–10%,0,0
28992,0.101888716,10–20%,0,0
477,0.23744977,20–30%,0,0
19001,0.18271522,10–20%,0,0
4387,0.562506,50–60%,1,1
21124,0.11184079,10–20%,0,0
25124,0.1495224,10–20%,0,0
7156,0.13697058,10–20%,0,0
12021,0.6745384,60–70%,1,1
28453,0.67446995,60–70%,1,1
1376,0.18008035,10–20%,0,0
28755,0.07811239,0–10%,0,0
5789,0.1586694,10–20%,0,0
20597,0.1960689,10–20%,0,1
13942,0.09444903,0–10%,0,0
13602,0.06533151,0–10%,0,0
24751,0.12463758,10–20%,0,0
11906,0.14578551,10–20%,0,1
22396,0.09183949,0–10%,0,0
14285,0.0262131,0–10%,0,0
24098,0.04853818,0–10%,0,0
6969,0.16610597,10–20%,0,0
21436,0.18168405,10–20%,0,0
26090,0.11214225,10–20%,0,0
9566,0.48594686,40–50%,1,1
25196,0.79962605,70–80%,1,1
20814,0.11984104,10–20%,0,0
13997,0.49695992,40–50%,1,1
23350,0.081189334,0–10%,0,1
8175,0.1079356,10–20%,0,1
28713,0.14469151,10–20%,0,0
8072,0.11975849,10–20%,0,0
13849,0.26421878,20–30%,0,0
27868,0.12432645,10–20%,0,1
17773,0.10783133,10–20%,0,0
1758,0.11102252,10–20%,0,0
29736,0.056700047,0–10%,0,0
8464,0.03932155,0–10%,0,0
22500,0.13117045,10–20%,0,0
18559,0.11464056,10–20%,0,0
7855,0.15679419,10–20%,0,0
21302,0.19095017,10–20%,0,0
12948,0.648769,60–70%,1,1
17462,0.06283739,0–10%,0,0
12726,0.16580161,10–20%,0,0
846,0.17117225,10–20%,0,0
21152,0.10755328,10–20%,0,0
25302,0.35773507,30–40%,1,0
27662,0.48815933,40–50%,1,0
27851,0.73008144,70–80%,1,0
29513,0.29420313,20–30%,0,0
16823,0.12967408,10–20%,0,0
4318,0.11952391,10–20%,0,0
448,0.045860086,0–10%,0,0
20365,0.16370215,10–20%,0,0
13483,0.09636226,0–10%,0,0
1275,0.24588224,20–30%,0,1
28629,0.17344499,10–20%,0,0
25882,0.13988695,10–20%,0,0
17892,0.311348,30–40%,1,0
4384,0.12258064,10–20%,0,0
18600,0.12841651,10–20%,0,0
12609,0.66003025,60–70%,1,1
14603,0.12928183,10–20%,0,0
27745,0.085245885,0–10%,0,0
4414,0.28067857,20–30%,0,0
17932,0.13260159,10–20%,0,0
18471,0.15211964,10–20%,0,0
11227,0.05201729,0–10%,0,0
7048,0.71271604,70–80%,1,1
29018,0.16427486,10–20%,0,0
25193,0.66426134,60–70%,1,1
5105,0.122813985,10–20%,0,0
2831,0.21163264,20–30%,0,0
21442,0.0770496,0–10%,0,0
12431,0.08036547,0–10%,0,0
25785,0.08084845,0–10%,0,0
28206,0.3197573,30–40%,1,1
8266,0.030380648,0–10%,0,0
14439,0.77973187,70–80%,1,1
8689,0.14579682,10–20%,0,1
23424,0.027198335,0–10%,0,0
25491,0.15380608,10–20%,0,0
14757,0.61442256,60–70%,1,0
25806,0.07291179,0–10%,0,0
11898,0.11141673,10–20%,0,0
16494,0.13241419,10–20%,0,0
25176,0.66910833,60–70%,1,0
5866,0.070960306,0–10%,0,0
6352,0.5837936,50–60%,1,0
14196,0.061178386,0–10%,0,0
27106,0.1578488,10–20%,0,0
26647,0.7224668,70–80%,1,1
15255,0.14422387,10–20%,0,0
14605,0.22883289,20–30%,0,0
10753,0.079918124,0–10%,0,1
27364,0.20935021,20–30%,0,0
8549,0.24317461,20–30%,0,0
10761,0.15326115,10–20%,0,1
10616,0.05272307,0–10%,0,0
6165,0.21879905,20–30%,0,0
24508,0.18207568,10–20%,0,0
6529,0.18890804,10–20%,0,0
28075,0.10617429,10–20%,0,0
626,0.15295212,10–20%,0,0
1543,0.14011247,10–20%,0,0
4038,0.16826326,10–20%,0,0
23127,0.07630083,0–10%,0,0
9205,0.14557822,10–20%,0,0
8043,0.056970265,0–10%,0,1
8254,0.18855533,10–20%,0,0
5613,0.1475332,10–20%,0,0
22822,0.10862869,10–20%,0,0
16642,0.47795025,40–50%,1,0
18491,0.07320906,0–10%,0,0
18558,0.066521585,0–10%,0,0
28258,0.14515732,10–20%,0,0
15462,0.25298378,20–30%,0,0
15872,0.08851218,0–10%,0,0
17818,0.13984716,10–20%,0,0
26650,0.5963565,50–60%,1,0
6222,0.1085293,10–20%,0,0
17911,0.22561952,20–30%,0,1
16277,0.07712221,0–10%,0,0
23988,0.31500924,30–40%,1,0
25230,0.13254473,10–20%,0,0
5971,0.10521496,10–20%,0,1
25850,0.25538948,20–30%,0,1
21057,0.67735183,60–70%,1,1
19551,0.680322,60–70%,1,0
23714,0.09765904,0–10%,0,0
3491,0.035823025,0–10%,0,0
26361,0.16046691,10–20%,0,0
28539,0.072639294,0–10%,0,0
11738,0.7615289,70–80%,1,1
8561,0.16353582,10–20%,0,0
24853,0.044176828,0–10%,0,0
28499,0.08726128,0–10%,0,0
987,0.35955235,30–40%,1,0
9030,0.14136192,10–20%,0,0
13801,0.3443475,30–40%,1,0
15568,0.0807388,0–10%,0,0
11727,0.09245904,0–10%,0,1
12740,0.1559138,10–20%,0,0
22075,0.20037545,20–30%,0,0
22755,0.08719094,0–10%,0,1
4964,0.05806872,0–10%,0,0
2568,0.4816943,40–50%,1,0
11875,0.05337421,0–10%,0,0
15806,0.09109813,0–10%,0,0
27493,0.10416484,10–20%,0,1
11221,0.21627453,20–30%,0,0
29879,0.10429524,10–20%,0,0
6670,0.117233835,10–20%,0,0
26631,0.3802645,30–40%,1,0
2884,0.06444191,0–10%,0,0
14683,0.05122206,0–10%,0,0
4423,0.15925354,10–20%,0,0
6933,0.11062588,10–20%,0,0
20249,0.2029393,20–30%,0,0
27165,0.31173575,30–40%,1,0
12783,0.23059943,20–30%,0,0
13706,0.12532197,10–20%,0,0
2374,0.8077705,80–90%,1,1
21244,0.099805474,0–10%,0,0
5744,0.038443,0–10%,0,0
25871,0.08121413,0–10%,0,0
13628,0.12847316,10–20%,0,0
24537,0.21136434,20–30%,0,0
4900,0.22351474,20–30%,0,1
26866,0.18343495,10–20%,0,1
29675,0.09504016,0–10%,0,0
22254,0.08662577,0–10%,0,0
28551,0.16823295,10–20%,0,0
1464,0.07270523,0–10%,0,0
131,0.32621366,30–40%,1,0
10942,0.2985549,20–30%,0,1
18199,0.09507677,0–10%,0,0
3520,0.3367356,30–40%,1,0
28215,0.16681999,10–20%,0,0
17314,0.346373,30–40%,1,0
1626,0.1259908,10–20%,0,0
1474,0.072845444,0–10%,0,1
16373,0.044375632,0–10%,0,0
26,0.19513348,10–20%,0,1
23308,0.11014706,10–20%,0,0
21188,0.16509306,10–20%,0,1
29717,0.11143863,10–20%,0,1
21992,0.088484004,0–10%,0,0
12958,0.66404027,60–70%,1,1
18761,0.05102782,0–10%,0,0
665,0.10974651,10–20%,0,0
17163,0.15182102,10–20%,0,0
12426,0.14931147,10–20%,0,0
20578,0.1508619,10–20%,0,0
26706,0.672709,60–70%,1,1
1706,0.7693182,70–80%,1,0
26966,0.17130613,10–20%,0,0
3810,0.101193644,10–20%,0,0
8071,0.1532645,10–20%,0,0
4709,0.050788563,0–10%,0,0
14326,0.06443477,0–10%,0,0
20376,0.2431674,20–30%,0,0
16820,0.120689504,10–20%,0,0
25105,0.108384274,10–20%,0,0
1684,0.10620115,10–20%,0,0
4305,0.21143112,20–30%,0,0
28812,0.06494821,0–10%,0,0
23254,0.08088682,0–10%,0,0
15703,0.20092525,20–30%,0,0
27053,0.7470047,70–80%,1,1
13969,0.07114359,0–10%,0,0
17065,0.09377979,0–10%,0,0
6717,0.104148425,10–20%,0,1
18733,0.13216197,10–20%,0,0
19124,0.05761906,0–10%,0,0
24402,0.027921353,0–10%,0,0
27349,0.18277845,10–20%,0,0
7798,0.24371642,20–30%,0,0
22061,0.08048816,0–10%,0,0
15208,0.22186086,20–30%,0,0
12750,0.54653823,50–60%,1,1
18905,0.17927717,10–20%,0,0
351,0.18293607,10–20%,0,0
8836,0.027802885,0–10%,0,0
1259,0.67971253,60–70%,1,0
27309,0.061112944,0–10%,0,0
29583,0.14883505,10–20%,0,0
24399,0.06533397,0–10%,0,0
